a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	m_New_word	i_Verb1	j_Verb2	k_Element_changed	l_Old_word	n_Violation_Type	p_number	q_condition
embedding_mental_SR	gli studenti dicono che la contadina difendono gli amici	masculine	plural	feminine	singular			2306	difendono	dice	difendono	V2	difende	num_violation	1740	PS
embedding_mental_SR	i contadini dicono che la bambina difendono le madri	masculine	plural	feminine	singular			2385	difendono	dice	difendono	V2	difende	num_violation	1741	PS
embedding_mental_SR	i figli dicono che la madre difendono il contadino	masculine	plural	feminine	singular			2404	difendono	dice	difendono	V2	difende	num_violation	1742	PS
embedding_mental_SR	i figli dicono che la madre difendono l' uomo	masculine	plural	feminine	singular			2405	difendono	dice	difendono	V2	difende	num_violation	1743	PS
embedding_mental_SR	i fratelli dicono che la madre difendono l' amico	masculine	plural	feminine	singular			2432	difendono	dice	difendono	V2	difende	num_violation	1744	PS
embedding_mental_SR	i padri dicono che l' amica difendono la donna	masculine	plural	feminine	singular			2458	difendono	dice	difendono	V2	difende	num_violation	1745	PS
embedding_mental_SR	gli amici dicono che il bambino difendono i fratelli	masculine	plural	masculine	singular			2760	difendono	dice	difendono	V2	difende	num_violation	1746	PS
embedding_mental_SR	i bambini dicono che il fratello difendono gli uomini	masculine	plural	masculine	singular			2861	difendono	dice	difendono	V2	difende	num_violation	1747	PS
embedding_mental_SR	i contadini dicono che il fratello difendono le bambine	masculine	plural	masculine	singular			2886	difendono	dice	difendono	V2	difende	num_violation	1748	PS
embedding_mental_SR	le contadine dichiarano che l' amica difendono le figlie	feminine	plural	feminine	singular			317	difendono	dichiara	difendono	V2	difende	num_violation	1749	PS
embedding_mental_SR	le contadine dichiarano che l' amica difendono la madre	feminine	plural	feminine	singular			318	difendono	dichiara	difendono	V2	difende	num_violation	1750	PS
embedding_mental_SR	le madri dichiarano che la contadina difendono i bambini	feminine	plural	feminine	singular			400	difendono	dichiara	difendono	V2	difende	num_violation	1751	PS
embedding_mental_SR	le sorelle dichiarano che l' attrice difendono il contadino	feminine	plural	feminine	singular			456	difendono	dichiara	difendono	V2	difende	num_violation	1752	PS
embedding_mental_SR	le bambine dichiarano che il figlio difendono le sorelle	feminine	plural	masculine	singular			807	difendono	dichiara	difendono	V2	difende	num_violation	1753	PS
embedding_mental_SR	le bambine dichiarano che il fratello difendono la donna	feminine	plural	masculine	singular			808	difendono	dichiara	difendono	V2	difende	num_violation	1754	PS
embedding_mental_SR	le contadine dichiarano che l' amico difendono i figli	feminine	plural	masculine	singular			841	difendono	dichiara	difendono	V2	difende	num_violation	1755	PS
embedding_mental_SR	le figlie dichiarano che l' attore difendono la madre	feminine	plural	masculine	singular			881	difendono	dichiara	difendono	V2	difende	num_violation	1756	PS
embedding_mental_SR	le sorelle dichiarano che l' amico difendono le attrici	feminine	plural	masculine	singular			952	difendono	dichiara	difendono	V2	difende	num_violation	1757	PS
embedding_mental_SR	le studentesse dichiarano che l' uomo difendono le madri	feminine	plural	masculine	singular			976	difendono	dichiara	difendono	V2	difende	num_violation	1758	PS
embedding_mental_SR	gli attori dichiarano che la bambina difendono i figli	masculine	plural	feminine	singular			2269	difendono	dichiara	difendono	V2	difende	num_violation	1759	PS
embedding_mental_SR	gli studenti dichiarano che la sorella difendono i ragazzi	masculine	plural	feminine	singular			2299	difendono	dichiara	difendono	V2	difende	num_violation	1760	PS
embedding_mental_SR	gli uomini dichiarano che la madre difendono il fratello	masculine	plural	feminine	singular			2332	difendono	dichiara	difendono	V2	difende	num_violation	1761	PS
embedding_mental_SR	i contadini dichiarano che la madre difendono la donna	masculine	plural	feminine	singular			2377	difendono	dichiara	difendono	V2	difende	num_violation	1762	PS
embedding_mental_SR	i fratelli dichiarano che la donna difendono la contadina	masculine	plural	feminine	singular			2423	difendono	dichiara	difendono	V2	difende	num_violation	1763	PS
embedding_mental_SR	i padri dichiarano che l' attrice difendono la studentessa	masculine	plural	feminine	singular			2448	difendono	dichiara	difendono	V2	difende	num_violation	1764	PS
embedding_mental_SR	i padri dichiarano che la bambina difendono l' attore	masculine	plural	feminine	singular			2449	difendono	dichiara	difendono	V2	difende	num_violation	1765	PS
embedding_mental_SR	i padri dichiarano che la contadina difendono i figli	masculine	plural	feminine	singular			2450	difendono	dichiara	difendono	V2	difende	num_violation	1766	PS
embedding_mental_SR	gli attori dichiarano che l' amico difendono il bambino	masculine	plural	masculine	singular			2788	difendono	dichiara	difendono	V2	difende	num_violation	1767	PS
embedding_mental_SR	gli attori dichiarano che l' uomo difendono le ragazze	masculine	plural	masculine	singular			2789	difendono	dichiara	difendono	V2	difende	num_violation	1768	PS
embedding_mental_SR	gli uomini dichiarano che l' attore difendono le sorelle	masculine	plural	masculine	singular			2835	difendono	dichiara	difendono	V2	difende	num_violation	1769	PS
embedding_mental_SR	i padri dichiarano che il contadino difendono i figli	masculine	plural	masculine	singular			2955	difendono	dichiara	difendono	V2	difende	num_violation	1770	PS
embedding_mental_SR	le amiche ricordano che la donna difendono l' attrice	feminine	plural	feminine	singular			274	difendono	ricorda	difendono	V2	difende	num_violation	1771	PS
embedding_mental_SR	le amiche ricordano che la figlia difendono le donne	feminine	plural	feminine	singular			276	difendono	ricorda	difendono	V2	difende	num_violation	1772	PS
embedding_mental_SR	le contadine ricordano che la studentessa difendono il fratello	feminine	plural	feminine	singular			339	difendono	ricorda	difendono	V2	difende	num_violation	1773	PS
embedding_mental_SR	le donne ricordano che la bambina difendono l' attrice	feminine	plural	feminine	singular			364	difendono	ricorda	difendono	V2	difende	num_violation	1774	PS
embedding_mental_SR	le figlie ricordano che la donna difendono la madre	feminine	plural	feminine	singular			394	difendono	ricorda	difendono	V2	difende	num_violation	1775	PS
embedding_mental_SR	le madri ricordano che la donna difendono lo studente	feminine	plural	feminine	singular			423	difendono	ricorda	difendono	V2	difende	num_violation	1776	PS
embedding_mental_SR	le madri ricordano che la sorella difendono l' attrice	feminine	plural	feminine	singular			425	difendono	ricorda	difendono	V2	difende	num_violation	1777	PS
embedding_mental_SR	le amiche ricordano che il bambino difendono la sorella	feminine	plural	masculine	singular			771	difendono	ricorda	difendono	V2	difende	num_violation	1778	PS
embedding_mental_SR	le amiche ricordano che lo studente difendono i contadini	feminine	plural	masculine	singular			778	difendono	ricorda	difendono	V2	difende	num_violation	1779	PS
embedding_mental_SR	le donne ricordano che il ragazzo difendono le figlie	feminine	plural	masculine	singular			875	difendono	ricorda	difendono	V2	difende	num_violation	1780	PS
embedding_mental_SR	le figlie ricordano che l' uomo difendono le amiche	feminine	plural	masculine	singular			902	difendono	ricorda	difendono	V2	difende	num_violation	1781	PS
embedding_mental_SR	le madri ricordano che lo studente difendono le attrici	feminine	plural	masculine	singular			930	difendono	ricorda	difendono	V2	difende	num_violation	1782	PS
embedding_mental_SR	le ragazze ricordano che l' attore difendono i figli	feminine	plural	masculine	singular			947	difendono	ricorda	difendono	V2	difende	num_violation	1783	PS
embedding_mental_SR	le sorelle ricordano che l' uomo difendono il padre	feminine	plural	masculine	singular			968	difendono	ricorda	difendono	V2	difende	num_violation	1784	PS
embedding_mental_SR	le studentesse ricordano che il contadino difendono la ragazza	feminine	plural	masculine	singular			989	difendono	ricorda	difendono	V2	difende	num_violation	1785	PS
embedding_mental_SR	gli attori ricordano che la madre difendono il bambino	masculine	plural	feminine	singular			2284	difendono	ricorda	difendono	V2	difende	num_violation	1786	PS
embedding_mental_SR	gli studenti ricordano che la ragazza difendono i figli	masculine	plural	feminine	singular			2320	difendono	ricorda	difendono	V2	difende	num_violation	1787	PS
embedding_mental_SR	gli uomini ricordano che la bambina difendono il contadino	masculine	plural	feminine	singular			2348	difendono	ricorda	difendono	V2	difende	num_violation	1788	PS
embedding_mental_SR	gli uomini ricordano che la studentessa difendono le amiche	masculine	plural	feminine	singular			2354	difendono	ricorda	difendono	V2	difende	num_violation	1789	PS
embedding_mental_SR	i figli ricordano che la ragazza difendono le contadine	masculine	plural	feminine	singular			2413	difendono	ricorda	difendono	V2	difende	num_violation	1790	PS
embedding_mental_SR	i fratelli ricordano che l' attrice difendono il ragazzo	masculine	plural	feminine	singular			2439	difendono	ricorda	difendono	V2	difende	num_violation	1791	PS
embedding_mental_SR	gli amici ricordano che il contadino difendono i ragazzi	masculine	plural	masculine	singular			2771	difendono	ricorda	difendono	V2	difende	num_violation	1792	PS
embedding_mental_SR	i bambini ricordano che il figlio difendono l' amico	masculine	plural	masculine	singular			2867	difendono	ricorda	difendono	V2	difende	num_violation	1793	PS
embedding_mental_SR	i bambini ricordano che il fratello difendono le ragazze	masculine	plural	masculine	singular			2871	difendono	ricorda	difendono	V2	difende	num_violation	1794	PS
embedding_mental_SR	i figli ricordano che l' amico difendono gli studenti	masculine	plural	masculine	singular			2924	difendono	ricorda	difendono	V2	difende	num_violation	1795	PS
embedding_mental_SR	i figli ricordano che lo studente difendono le donne	masculine	plural	masculine	singular			2929	difendono	ricorda	difendono	V2	difende	num_violation	1796	PS
embedding_mental_SR	i fratelli ricordano che il figlio difendono l' attore	masculine	plural	masculine	singular			2948	difendono	ricorda	difendono	V2	difende	num_violation	1797	PS
embedding_mental_SR	i fratelli ricordano che il ragazzo difendono la madre	masculine	plural	masculine	singular			2950	difendono	ricorda	difendono	V2	difende	num_violation	1798	PS
embedding_mental_SR	l' amica dice che le attrici evita la figlia	feminine	singular	feminine	plural			1002	evita	dicono	evita	V2	evitano	num_violation	1799	SP
embedding_mental_SR	l' amica dice che le madri evita i contadini	feminine	singular	feminine	plural			1007	evita	dicono	evita	V2	evitano	num_violation	1800	SP
embedding_mental_SR	l' amica dice che le studentesse evita le madri	feminine	singular	feminine	plural			1010	evita	dicono	evita	V2	evitano	num_violation	1801	SP
embedding_mental_SR	la donna dice che le amiche evita la figlia	feminine	singular	feminine	plural			1102	evita	dicono	evita	V2	evitano	num_violation	1802	SP
embedding_mental_SR	la sorella dice che le attrici evita gli studenti	feminine	singular	feminine	plural			1193	evita	dicono	evita	V2	evitano	num_violation	1803	SP
embedding_mental_SR	la bambina dice che i contadini evita il padre	feminine	singular	masculine	plural			1561	evita	dicono	evita	V2	evitano	num_violation	1804	SP
embedding_mental_SR	la contadina dice che gli attori evita la studentessa	feminine	singular	masculine	plural			1587	evita	dicono	evita	V2	evitano	num_violation	1805	SP
embedding_mental_SR	la donna dice che i bambini evita la sorella	feminine	singular	masculine	plural			1611	evita	dicono	evita	V2	evitano	num_violation	1806	SP
embedding_mental_SR	la figlia dice che gli attori evita l' amica	feminine	singular	masculine	plural			1631	evita	dicono	evita	V2	evitano	num_violation	1807	SP
embedding_mental_SR	la figlia dice che i fratelli evita la bambina	feminine	singular	masculine	plural			1636	evita	dicono	evita	V2	evitano	num_violation	1808	SP
embedding_mental_SR	il padre dice che le contadine evita gli studenti	masculine	singular	feminine	plural			3114	evita	dicono	evita	V2	evitano	num_violation	1809	SP
embedding_mental_SR	il fratello dice che i ragazzi evita le figlie	masculine	singular	masculine	plural			3597	evita	dicono	evita	V2	evitano	num_violation	1810	SP
embedding_mental_SR	l' amico dice che i bambini evita le contadine	masculine	singular	masculine	plural			3664	evita	dicono	evita	V2	evitano	num_violation	1811	SP
embedding_mental_SR	l' amico dice che i contadini evita i ragazzi	masculine	singular	masculine	plural			3666	evita	dicono	evita	V2	evitano	num_violation	1812	SP
embedding_mental_SR	lo studente dice che i bambini evita la ragazza	masculine	singular	masculine	plural			3729	evita	dicono	evita	V2	evitano	num_violation	1813	SP
embedding_mental_SR	l' attrice dichiara che le donne evita le ragazze	feminine	singular	feminine	plural			1044	evita	dichiarano	evita	V2	evitano	num_violation	1814	SP
