a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition	
embedding_mental_SR	l' orologio dice che l' amica attrae il padre	masculine	singular	feminine	singular			3375	orologio	dicono	attraggono	N1	il ragazzo	inanimate	3675	SS	PS
embedding_mental_SR	l' orologio dice che la contadina conosce l' attrice	masculine	singular	feminine	singular			3380	orologio	dicono	conoscono	N1	il ragazzo	inanimate	3676	SS	PS
embedding_mental_SR	l' orologio dichiara che l' attrice attrae le studentesse	masculine	singular	feminine	singular			3385	orologio	dichiarano	attraggono	N1	il ragazzo	inanimate	3677	SS	PS
embedding_mental_SR	l' orologio dichiara che la studentessa critica il fratello	masculine	singular	feminine	singular			3390	orologio	dichiarano	criticano	N1	il ragazzo	inanimate	3678	SS	PS
embedding_mental_SR	l' orologio ricorda che la contadina attrae le amiche	masculine	singular	feminine	singular			3395	orologio	ricordano	attraggono	N1	il ragazzo	inanimate	3679	SS	PS
embedding_mental_SR	l' orologio dice che l' attrice attrae gli studenti	masculine	singular	feminine	singular			3400	orologio	dicono	attraggono	N1	l' amico	inanimate	3680	SS	PS
embedding_mental_SR	l' orologio dice che la contadina conosce il figlio	masculine	singular	feminine	singular			3405	orologio	dicono	conoscono	N1	l' amico	inanimate	3681	SS	PS
embedding_mental_SR	l' orologio dice che la studentessa ferma i fratelli	masculine	singular	feminine	singular			3410	orologio	dicono	fermano	N1	l' amico	inanimate	3682	SS	PS
embedding_mental_SR	l' orologio dichiara che la madre accoglie i padri	masculine	singular	feminine	singular			3415	orologio	dichiarano	accolgono	N1	l' amico	inanimate	3683	SS	PS
embedding_mental_SR	l' orologio ricorda che la contadina accoglie le figlie	masculine	singular	feminine	singular			3420	orologio	ricordano	accolgono	N1	l' amico	inanimate	3684	SS	PS
embedding_mental_SR	l' orologio ricorda che la madre interrompe le contadine	masculine	singular	feminine	singular			3425	orologio	ricordano	interrompono	N1	l' amico	inanimate	3685	SS	PS
embedding_mental_SR	l' orologio dice che la contadina accoglie le ragazze	masculine	singular	feminine	singular			3430	orologio	dicono	accolgono	N1	l' attore	inanimate	3686	SS	PS
embedding_mental_SR	l' orologio dice che la sorella blocca la figlia	masculine	singular	feminine	singular			3435	orologio	dicono	bloccano	N1	l' attore	inanimate	3687	SS	PS
embedding_mental_SR	l' orologio dichiara che la bambina indica l' amico	masculine	singular	feminine	singular			3440	orologio	dichiarano	indicano	N1	l' attore	inanimate	3688	SS	PS
embedding_mental_SR	l' orologio ricorda che l' amica evita i padri	masculine	singular	feminine	singular			3445	orologio	ricordano	evitano	N1	l' attore	inanimate	3689	SS	PS
embedding_mental_SR	l' orologio dice che l' amica incontra la ragazza	masculine	singular	feminine	singular			3450	orologio	dicono	incontrano	N1	l' uomo	inanimate	3690	SS	PS
embedding_mental_SR	l' orologio dice che la ragazza osserva l' attore	masculine	singular	feminine	singular			3455	orologio	dicono	osservano	N1	l' uomo	inanimate	3691	SS	PS
embedding_mental_SR	l' orologio dichiara che la figlia ferma l' attrice	masculine	singular	feminine	singular			3460	orologio	dichiarano	fermano	N1	l' uomo	inanimate	3692	SS	PS
embedding_mental_SR	l' orologio dichiara che la studentessa critica le amiche	masculine	singular	feminine	singular			3465	orologio	dichiarano	criticano	N1	l' uomo	inanimate	3693	SS	PS
embedding_mental_SR	l' orologio ricorda che la madre conosce i ragazzi	masculine	singular	feminine	singular			3470	orologio	ricordano	conoscono	N1	l' uomo	inanimate	3694	SS	PS
embedding_mental_SR	l' orologio dice che la bambina ferma l' uomo	masculine	singular	feminine	singular			3475	orologio	dicono	fermano	N1	lo studente	inanimate	3695	SS	PS
embedding_mental_SR	l' orologio dice che la ragazza conosce le figlie	masculine	singular	feminine	singular			3480	orologio	dicono	conoscono	N1	lo studente	inanimate	3696	SS	PS
embedding_mental_SR	l' orologio dichiara che la donna blocca le amiche	masculine	singular	feminine	singular			3485	orologio	dichiarano	bloccano	N1	lo studente	inanimate	3697	SS	PS
embedding_mental_SR	l' orologio dichiara che la sorella ama il contadino	masculine	singular	feminine	singular			3490	orologio	dichiarano	amano	N1	lo studente	inanimate	3698	SS	PS
embedding_mental_SR	l' orologio ricorda che l' amica evita i contadini	masculine	singular	feminine	singular			3495	orologio	ricordano	evitano	N1	lo studente	inanimate	3699	SS	PS
embedding_mental_SR	l' orologio ricorda che la madre ama i padri	masculine	singular	feminine	singular			3500	orologio	ricordano	amano	N1	lo studente	inanimate	3700	SS	PS
embedding_mental_SR	l' orologio dice che gli attori ignorano i ragazzi	masculine	singular	masculine	plural			3505	orologio	dicono	ignora	N1	il bambino	inanimate	3701	SP	PP
embedding_mental_SR	l' orologio dice che i ragazzi bloccano l' uomo	masculine	singular	masculine	plural			3510	orologio	dicono	blocca	N1	il bambino	inanimate	3702	SP	PP
embedding_mental_SR	l' orologio dichiara che gli studenti attraggono le ragazze	masculine	singular	masculine	plural			3515	orologio	dichiarano	attrae	N1	il bambino	inanimate	3703	SP	PP
embedding_mental_SR	l' orologio dichiara che i fratelli ignorano le studentesse	masculine	singular	masculine	plural			3520	orologio	dichiarano	ignora	N1	il bambino	inanimate	3704	SP	PP
embedding_mental_SR	l' orologio ricorda che gli attori attraggono le studentesse	masculine	singular	masculine	plural			3525	orologio	ricordano	attrae	N1	il bambino	inanimate	3705	SP	PP
embedding_mental_SR	l' orologio ricorda che i contadini osservano l' uomo	masculine	singular	masculine	plural			3530	orologio	ricordano	osserva	N1	il bambino	inanimate	3706	SP	PP
embedding_mental_SR	l' orologio dice che gli attori indicano lo studente	masculine	singular	masculine	plural			3535	orologio	dicono	indica	N1	il contadino	inanimate	3707	SP	PP
embedding_mental_SR	l' orologio dice che i ragazzi difendono la bambina	masculine	singular	masculine	plural			3540	orologio	dicono	difende	N1	il contadino	inanimate	3708	SP	PP
embedding_mental_SR	l' orologio dichiara che gli studenti conoscono gli uomini	masculine	singular	masculine	plural			3545	orologio	dichiarano	conosce	N1	il contadino	inanimate	3709	SP	PP
embedding_mental_SR	l' orologio ricorda che gli attori bloccano il ragazzo	masculine	singular	masculine	plural			3550	orologio	ricordano	blocca	N1	il contadino	inanimate	3710	SP	PP
embedding_mental_SR	l' orologio ricorda che i bambini guardano il figlio	masculine	singular	masculine	plural			3555	orologio	ricordano	guarda	N1	il contadino	inanimate	3711	SP	PP
embedding_mental_SR	l' orologio ricorda che i fratelli interrompono le sorelle	masculine	singular	masculine	plural			3560	orologio	ricordano	interrompe	N1	il contadino	inanimate	3712	SP	PP
embedding_mental_SR	l' orologio dice che i bambini guardano l' uomo	masculine	singular	masculine	plural			3565	orologio	dicono	guarda	N1	il figlio	inanimate	3713	SP	PP
embedding_mental_SR	l' orologio dichiara che gli studenti accolgono l' attore	masculine	singular	masculine	plural			3570	orologio	dichiarano	accoglie	N1	il figlio	inanimate	3714	SP	PP
embedding_mental_SR	l' orologio dichiara che i ragazzi ignorano le contadine	masculine	singular	masculine	plural			3575	orologio	dichiarano	ignora	N1	il figlio	inanimate	3715	SP	PP
embedding_mental_SR	l' orologio ricorda che i contadini osservano le sorelle	masculine	singular	masculine	plural			3580	orologio	ricordano	osserva	N1	il figlio	inanimate	3716	SP	PP
embedding_mental_SR	l' orologio dice che gli attori amano le studentesse	masculine	singular	masculine	plural			3585	orologio	dicono	ama	N1	il fratello	inanimate	3717	SP	PP
embedding_mental_SR	l' orologio dice che gli uomini fermano i ragazzi	masculine	singular	masculine	plural			3590	orologio	dicono	ferma	N1	il fratello	inanimate	3718	SP	PP
embedding_mental_SR	l' orologio dice che i bambini indicano il figlio	masculine	singular	masculine	plural			3595	orologio	dicono	indica	N1	il fratello	inanimate	3719	SP	PP
embedding_mental_SR	l' orologio dichiara che i padri bloccano i ragazzi	masculine	singular	masculine	plural			3600	orologio	dichiarano	blocca	N1	il fratello	inanimate	3720	SP	PP
embedding_mental_SR	l' orologio ricorda che i ragazzi accolgono le attrici	masculine	singular	masculine	plural			3605	orologio	ricordano	accoglie	N1	il fratello	inanimate	3721	SP	PP
embedding_mental_SR	l' orologio dice che gli studenti accolgono i figli	masculine	singular	masculine	plural			3610	orologio	dicono	accoglie	N1	il padre	inanimate	3722	SP	PP
embedding_mental_SR	l' orologio dice che i contadini bloccano le attrici	masculine	singular	masculine	plural			3615	orologio	dicono	blocca	N1	il padre	inanimate	3723	SP	PP
embedding_mental_SR	l' orologio dice che i ragazzi conoscono la bambina	masculine	singular	masculine	plural			3620	orologio	dicono	conosce	N1	il padre	inanimate	3724	SP	PP
embedding_mental_SR	l' orologio dichiara che i bambini salutano le donne	masculine	singular	masculine	plural			3625	orologio	dichiarano	saluta	N1	il padre	inanimate	3725	SP	PP
embedding_mental_SR	l' orologio ricorda che gli attori evitano i figli	masculine	singular	masculine	plural			3630	orologio	ricordano	evita	N1	il padre	inanimate	3726	SP	PP
embedding_mental_SR	l' orologio ricorda che i ragazzi osservano la figlia	masculine	singular	masculine	plural			3635	orologio	ricordano	osserva	N1	il padre	inanimate	3727	SP	PP
embedding_mental_SR	l' orologio dice che i fratelli difendono il figlio	masculine	singular	masculine	plural			3640	orologio	dicono	difende	N1	il ragazzo	inanimate	3728	SP	PP
embedding_mental_SR	l' orologio dichiara che gli attori bloccano il padre	masculine	singular	masculine	plural			3645	orologio	dichiarano	blocca	N1	il ragazzo	inanimate	3729	SP	PP
embedding_mental_SR	l' orologio dichiara che i figli conoscono l' attore	masculine	singular	masculine	plural			3650	orologio	dichiarano	conosce	N1	il ragazzo	inanimate	3730	SP	PP
embedding_mental_SR	l' orologio ricorda che i bambini bloccano il figlio	masculine	singular	masculine	plural			3655	orologio	ricordano	blocca	N1	il ragazzo	inanimate	3731	SP	PP
embedding_mental_SR	l' orologio dice che gli attori attraggono le sorelle	masculine	singular	masculine	plural			3660	orologio	dicono	attrae	N1	l' amico	inanimate	3732	SP	PP
embedding_mental_SR	l' orologio dice che i contadini difendono i figli	masculine	singular	masculine	plural			3665	orologio	dicono	difende	N1	l' amico	inanimate	3733	SP	PP
embedding_mental_SR	l' orologio dice che i padri criticano l' uomo	masculine	singular	masculine	plural			3670	orologio	dicono	critica	N1	l' amico	inanimate	3734	SP	PP
embedding_mental_SR	l' orologio dichiara che gli uomini difendono i bambini	masculine	singular	masculine	plural			3675	orologio	dichiarano	difende	N1	l' amico	inanimate	3735	SP	PP
embedding_mental_SR	l' orologio ricorda che i figli guardano la bambina	masculine	singular	masculine	plural			3680	orologio	ricordano	guarda	N1	l' amico	inanimate	3736	SP	PP
embedding_mental_SR	l' orologio dice che i contadini bloccano le ragazze	masculine	singular	masculine	plural			3685	orologio	dicono	blocca	N1	l' attore	inanimate	3737	SP	PP
embedding_mental_SR	l' orologio dice che i ragazzi amano le donne	masculine	singular	masculine	plural			3690	orologio	dicono	ama	N1	l' attore	inanimate	3738	SP	PP
embedding_mental_SR	l' orologio dichiara che gli amici ignorano i fratelli	masculine	singular	masculine	plural			3695	orologio	dichiarano	ignora	N1	l' attore	inanimate	3739	SP	PP
embedding_mental_SR	l' orologio dichiara che i ragazzi osservano la contadina	masculine	singular	masculine	plural			3700	orologio	dichiarano	osserva	N1	l' attore	inanimate	3740	SP	PP
embedding_mental_SR	l' orologio ricorda che i fratelli indicano la contadina	masculine	singular	masculine	plural			3705	orologio	ricordano	indica	N1	l' attore	inanimate	3741	SP	PP
embedding_mental_SR	l' orologio dice che i figli osservano l' attrice	masculine	singular	masculine	plural			3710	orologio	dicono	osserva	N1	l' uomo	inanimate	3742	SP	PP
embedding_mental_SR	l' orologio dichiara che i bambini ignorano i contadini	masculine	singular	masculine	plural			3715	orologio	dichiarano	ignora	N1	l' uomo	inanimate	3743	SP	PP
embedding_mental_SR	l' orologio ricorda che gli amici interrompono i fratelli	masculine	singular	masculine	plural			3720	orologio	ricordano	interrompe	N1	l' uomo	inanimate	3744	SP	PP
embedding_mental_SR	l' orologio ricorda che i figli amano le studentesse	masculine	singular	masculine	plural			3725	orologio	ricordano	ama	N1	l' uomo	inanimate	3745	SP	PP
embedding_mental_SR	l' orologio dice che i bambini salutano i figli	masculine	singular	masculine	plural			3730	orologio	dicono	saluta	N1	lo studente	inanimate	3746	SP	PP
embedding_mental_SR	l' orologio dichiara che gli attori incontrano i bambini	masculine	singular	masculine	plural			3735	orologio	dichiarano	incontra	N1	lo studente	inanimate	3747	SP	PP
embedding_mental_SR	l' orologio dichiara che i ragazzi difendono gli attori	masculine	singular	masculine	plural			3740	orologio	dichiarano	difende	N1	lo studente	inanimate	3748	SP	PP
embedding_mental_SR	l' orologio ricorda che i contadini salutano le figlie	masculine	singular	masculine	plural			3745	orologio	ricordano	saluta	N1	lo studente	inanimate	3749	SP	PP
embedding_mental_SR	l' orologio ricorda che i padri bloccano le figlie	masculine	singular	masculine	plural			3750	orologio	ricordano	blocca	N1	lo studente	inanimate	3750	SP	PP
embedding_mental_SR	l' orologio dice che il figlio blocca la donna	masculine	singular	masculine	singular			3755	orologio	dicono	bloccano	N1	il bambino	inanimate	3751	SS	PS
embedding_mental_SR	l' orologio dice che il padre conosce le amiche	masculine	singular	masculine	singular			3760	orologio	dicono	conoscono	N1	il bambino	inanimate	3752	SS	PS
embedding_mental_SR	l' orologio dice che l' attore ferma i padri	masculine	singular	masculine	singular			3765	orologio	dicono	fermano	N1	il bambino	inanimate	3753	SS	PS
embedding_mental_SR	l' orologio dichiara che il ragazzo guarda il padre	masculine	singular	masculine	singular			3770	orologio	dichiarano	guardano	N1	il bambino	inanimate	3754	SS	PS
embedding_mental_SR	l' orologio ricorda che il ragazzo indica il fratello	masculine	singular	masculine	singular			3775	orologio	ricordano	indicano	N1	il bambino	inanimate	3755	SS	PS
embedding_mental_SR	l' orologio dice che il bambino osserva l' uomo	masculine	singular	masculine	singular			3780	orologio	dicono	osservano	N1	il contadino	inanimate	3756	SS	PS
embedding_mental_SR	l' orologio dice che l' uomo ama le madri	masculine	singular	masculine	singular			3785	orologio	dicono	amano	N1	il contadino	inanimate	3757	SS	PS
embedding_mental_SR	l' orologio dichiara che il padre attrae la ragazza	masculine	singular	masculine	singular			3790	orologio	dichiarano	attraggono	N1	il contadino	inanimate	3758	SS	PS
embedding_mental_SR	l' orologio dichiara che l' amico interrompe la sorella	masculine	singular	masculine	singular			3795	orologio	dichiarano	interrompono	N1	il contadino	inanimate	3759	SS	PS
embedding_mental_SR	l' orologio ricorda che il figlio ignora gli amici	masculine	singular	masculine	singular			3800	orologio	ricordano	ignorano	N1	il contadino	inanimate	3760	SS	PS
embedding_mental_SR	l' orologio ricorda che il fratello evita la studentessa	masculine	singular	masculine	singular			3805	orologio	ricordano	evitano	N1	il contadino	inanimate	3761	SS	PS
